Soma de client_id,Soma de current_age,Soma de retirement_age,Soma de birth_year,Soma de birth_month,gender,address,Soma de latitude,Soma de longitude,Soma de per_capita_income,yearly_income,Soma de total_debt,Soma de credit_score,Soma de num_credit_cards
816,56,65,1964,2,Male,8943 11th Drive,3656,-8219,17795,36285,67244,759,5
733,36,68,1983,7,Male,895 Lexington Lane,3149,-9723,26061,53138,153374,606,4
1552,62,67,1957,6,Male,896 Madison Boulevard,4365,-11643,22290,45450,85218,686,3
1981,48,65,1972,1,Male,8975 Littlewood Boulevard,2663,-8199,19274,39303,23650,702,7
154,48,61,1971,6,Male,8993 Madison Avenue,3493,-7872,18376,37468,73448,666,3
1931,58,72,1961,6,Male,8996 Third Street,4241,-7116,40694,82974,181429,503,2
70,20,64,2000,2,Male,8997 Summit Avenue,4026,-7671,31040,63292,145756,635,1
1444,64,67,1955,10,Male,8999 Washington Drive,4063,-7363,32805,66885,144703,698,7
649,48,65,1971,9,Male,9 Fourth Drive,415,-7402,22762,46408,0,847,7
1356,84,70,1936,1,Male,9 Lafayette Lane,4499,-9172,19196,26676,1370,733,5
90,63,62,1956,8,Male,9 Mill Drive,2837,-8075,19018,12796,22192,644,3
490,86,68,1933,9,Male,90 Lexington Drive,2945,-985,29557,33426,1852,699,4
1635,54,58,1965,3,Male,90 Sussex Drive,4068,-7378,20760,42332,75213,616,6
1621,66,69,1953,9,Male,900 Catherine Street,3296,-11712,36323,74059,144396,744,4
889,27,65,1992,3,Male,900 Norfolk Avenue,3961,-8611,25773,52550,140825,710,1
1708,22,66,1997,7,Male,90072 George Drive,3748,-9724,22195,45254,75758,850,2
487,52,68,1967,7,Male,9028 Valley Stream Avenue,4266,-7379,27005,55059,162462,735,3
776,55,73,1964,12,Male,905 West Avenue,351,-900,47798,97455,219213,616,2
305,51,65,1968,10,Male,9070 Third Boulevard,4437,-734,14415,29388,21221,755,3
1772,47,70,1972,10,Male,9070 West Street,3409,-11758,24603,50163,97188,761,4
459,65,70,1954,5,Male,9079 Second Drive,3336,-8128,12387,25257,83995,734,6
1516,38,67,1981,3,Male,909 Eighth Street,3744,-12187,33758,68827,35669,755,2
560,59,65,1960,4,Male,9099 Little Creek Drive,4496,-9326,21535,43913,83944,676,4
817,26,67,1993,5,Male,91 Lake Street,3006,-8993,32314,65888,162364,803,2
278,59,66,1960,9,Male,910 Eighth Drive,2976,-9538,95039,193768,150896,686,5
443,31,71,1988,5,Male,913 Mill Boulevard,4315,-7236,20592,41986,134162,697,1
596,28,65,1991,11,Male,914 George Street,4064,-7394,16985,34629,34484,721,3
295,53,69,1966,11,Male,914 Spruce Drive,4079,-9016,14739,30054,60128,681,1
699,42,68,1978,2,Male,9141 Ocean View Lane,4148,-9157,22308,45475,68358,698,3
1339,25,70,1994,8,Male,9181 Elm Avenue,3801,-12138,31600,64429,136163,773,2
1946,76,66,1943,6,Male,9186 Washington Avenue,4147,-8167,19524,41109,21486,698,2
666,57,56,1963,2,Male,919 Lafayette Avenue,3585,-8639,22760,36282,14141,725,1
771,44,69,1975,9,Male,919 Lafayette Drive,4233,-12279,18961,38661,88636,765,3
1676,51,65,1968,12,Male,919 Martin Luther King Lane,3881,-9445,24981,50936,88447,681,3
1672,28,70,1991,9,Male,919 Washington Drive,4145,-8192,36610,74644,204251,792,3
1054,50,69,1970,2,Male,9190 Sussex Lane,4547,-12237,22599,46077,135862,639,3
18,30,62,1989,12,Male,9207 Madison Boulevard,3917,-7726,31555,64340,94513,637,1
1626,58,63,1961,7,Male,9212 Plum Avenue,3515,-8975,29571,60292,114223,531,1
1029,66,72,1953,3,Male,9218 Martin Luther King Avenue,279,-8197,17944,36589,86573,676,3
1502,21,67,1999,2,Male,92196 Tenth Drive,391,-7755,44196,90104,85204,787,2
188,24,57,1995,6,Male,9226 Tenth Boulevard,3885,-7729,42884,87436,135294,845,2
982,46,67,1973,10,Male,9232 Mill Drive,4049,-7448,32610,66489,45974,729,4
134,43,67,1976,12,Male,924 First Drive,3184,-10643,24608,50174,145300,643,4
1337,26,66,1993,9,Male,9249 Third Lane,2727,-8035,18946,38634,42099,800,2
238,22,62,1997,6,Male,9261 Little Creek Lane,4141,-8231,20400,41595,54451,675,1
1584,27,69,1992,9,Male,9264 Lake Avenue,3269,-9701,22922,46733,34333,692,2
488,34,69,1985,6,Male,927 River Street,2792,-9729,15758,32126,54351,745,2
1735,56,66,1963,5,Male,9291 Jefferson Drive,2764,-8039,17942,36583,56310,614,6
303,94,66,1926,1,Male,93 Lafayette Boulevard,4048,-1049,27185,60080,1807,690,6
620,26,61,1993,5,Male,930 Mill Drive,378,-8903,16397,33437,56690,588,1
730,51,69,1968,8,Male,932 Bayview Avenue,389,-9468,41663,84944,57746,713,3
419,60,66,1959,11,Male,933 Valley Lane,3814,-12045,16448,33540,74530,734,5
1379,76,72,1943,6,Male,93374 11th Street,4258,-8291,19780,34408,9107,701,4
1905,36,68,1983,12,Male,9340 Valley Street,2748,-8257,13972,28489,6087,808,4
1780,46,70,1973,10,Male,9344 Mill Drive,3662,-12182,18663,38054,63293,666,1
869,73,68,1946,9,Male,9355 Ocean View Drive,3385,-8422,22682,34220,0,745,5
479,57,69,1962,10,Male,936 12th Street,3911,-7655,30004,61173,71422,692,3
915,44,64,1975,4,Male,936 Mill Street,4308,-7637,22047,44953,97076,728,1
879,54,66,1966,2,Male,938 Forest Street,2592,-9748,11140,22714,27227,702,3
486,23,71,1996,4,Male,938 Maple Boulevard,3625,-11508,22907,46704,91946,810,1
814,72,65,1948,1,Male,9380 Hill Drive,2798,-8066,15318,16302,14408,748,4
1606,49,66,1970,8,Male,9383 Martin Luther King Street,3068,-8804,25381,51755,88605,806,1
1459,53,65,1967,2,Male,9385 Birch Street,3511,-10662,15385,31369,0,707,3
1361,67,66,1952,12,Male,9385 Lincoln Drive,4238,-831,14848,28714,12978,638,2
1923,42,67,1977,8,Male,9387 Lincoln Boulevard,3702,-9347,17222,35119,57463,850,3
1115,53,73,1966,9,Male,94 Jefferson Drive,3232,-953,14811,30198,40950,693,6
1046,44,66,1975,6,Male,9414 Summit Boulevard,3995,-7516,18007,36715,74022,547,4
1701,56,67,1963,4,Male,942 Lincoln Lane,3394,-11824,11393,23231,48624,726,3
1174,25,65,1994,11,Male,944 Lexington Boulevard,306,-8734,20273,41338,90737,772,1
842,61,65,1959,2,Male,945 Third Avenue,4758,-12203,50607,103185,206422,564,1
1407,40,71,1979,12,Male,9466 Essex Street,3343,-8699,19851,40473,54899,689,4
974,59,65,1960,9,Male,948 Federal Drive,3473,-8225,23966,48867,92873,644,2
389,27,67,1992,7,Male,9517 Ninth Street,4453,-7315,26033,53082,106945,689,3
1097,39,68,1980,10,Male,952 Mountain View Boulevard,4395,-8644,15863,32343,59006,732,3
501,24,65,1995,8,Male,952 Plum Avenue,3068,-8804,17267,35212,56286,765,2
1705,50,68,1970,2,Male,952 Valley Avenue,3595,-8503,13708,27952,2070,850,3
515,61,63,1958,10,Male,9525 First Boulevard,3251,-9476,20531,41865,60911,676,4
165,34,65,1986,2,Male,95266 Bayview Drive,3783,-12222,52813,107683,225017,694,3
1208,38,72,1981,9,Male,9541 Ocean View Drive,4059,-7757,16375,33387,69066,526,3
1918,45,67,1974,6,Male,955 Seventh Avenue,3259,-8548,20782,42379,64124,550,1
162,37,69,1983,1,Male,9550 Jefferson Street,4256,-8338,32423,66111,98102,771,5
1753,46,58,1974,2,Male,95612 South Street,3228,-900,22304,45476,67636,506,1
189,42,70,1978,2,Male,9566 Tenth Street,3044,-9762,25584,52165,97248,730,4
296,48,71,1971,3,Male,9570 North Drive,4081,-741,37170,75785,117920,814,3
672,37,68,1983,2,Male,95873 Madison Boulevard,3581,-8325,11755,23967,3880,722,4
525,55,66,1964,4,Male,959 Tenth Street,3829,-12058,18223,37147,0,703,3
1765,40,68,1979,3,Male,9594 Burns Lane,3346,-825,15755,32126,56283,770,3
901,48,66,1971,9,Male,96 11th Street,3044,-8718,17987,36671,39882,850,3
921,74,66,1945,5,Male,960 Mill Lane,4298,-7767,26072,54013,3628,779,8
1391,45,59,1975,2,Male,9604 Catherine Drive,4072,-7386,25109,51196,67164,631,4
529,55,68,1964,8,Male,9604 West Boulevard,4289,-7087,22448,45767,41791,721,4
1255,24,67,1995,9,Male,9614 Ocean View Drive,3537,-8538,15209,31006,71031,681,2
1164,43,70,1976,9,Male,9620 Valley Stream Drive,3776,-12244,53797,109687,183855,675,1
1273,21,71,1998,4,Male,966 Sussex Boulevard,4188,-8797,24223,49382,43126,762,1
514,58,72,1961,8,Male,967 Norfolk Avenue,2808,-806,15840,32295,72357,698,4
1869,28,71,1991,9,Male,96707 East Boulevard,3478,-8695,16912,34487,52077,702,1
865,41,65,1979,2,Male,9684 Grant Drive,3806,-789,18531,37786,107692,693,5
467,38,65,1981,9,Male,969 Lexington Lane,3506,-8525,21988,44831,20906,705,3
1675,36,70,1983,8,Male,97 Little Creek Boulevard,4714,-12232,24519,49993,52978,767,3
777,18,65,2002,1,Male,970 Essex Drive,3737,-12221,106305,216740,0,700,2
1401,24,71,1995,11,Male,9713 Fourth Lane,3681,-11975,17985,36672,49660,739,2
1149,25,74,1994,12,Male,972 Spruce Avenue,2614,-8013,29740,60638,132252,661,1
1964,68,64,1951,12,Male,973 Federal Drive,3564,-7845,22644,38637,30595,643,4
721,39,67,1980,5,Male,9735 Birch Street,2577,-802,18828,38386,74820,850,6
1277,33,65,1987,1,Male,97542 Hillside Lane,431,-7621,25429,51848,86951,692,1
1059,50,64,1969,4,Male,9762 Pine Street,3543,-825,22345,45560,79660,644,3
900,36,65,1983,7,Male,977 Littlewood Avenue,3017,-8567,16133,32896,69800,735,2
1044,30,60,1989,6,Male,978 Wessex Avenue,3644,-8234,22388,45649,150985,693,1
1991,21,65,1998,10,Male,979 Fifth Avenue,3998,-8298,11243,22922,9004,694,1
567,25,69,1994,6,Male,9804 Third Street,3574,-8169,16445,33534,76166,761,3
1218,20,71,1999,6,Male,982 Plum Boulevard,3392,-1182,13632,27801,0,754,1
306,18,69,2002,1,Male,9850 Birch Drive,4228,-7116,34519,70380,106797,725,2
1313,35,67,1985,1,Male,9853 Sussex Street,4061,-7983,14798,30172,39959,653,2
622,23,65,1996,12,Male,986 East Avenue,3885,-7729,42884,87437,0,738,2
1100,61,73,1958,7,Male,9888 Washington Boulevard,4072,-7351,29337,59815,73325,573,2
1779,30,69,1989,4,Male,989 Hill Lane,3346,-825,15755,32125,58712,733,2
276,25,70,1995,1,Male,9892 George Drive,2753,-9948,10626,21666,38058,610,2
1496,20,65,1999,9,Male,9895 El Camino Boulevard,4175,-7061,23909,48747,171249,713,3
294,36,59,1983,8,Male,99 Mill Lane,3383,-8389,21556,43953,76915,607,1
1980,54,63,1965,5,Male,990 West Street,2937,-9545,22856,46603,57177,612,1
1114,44,66,1976,1,Male,9900 Ninth Avenue,3902,-8693,18204,37115,58438,685,3
448,41,63,1978,8,Male,992 Martin Luther King Avenue,4148,-8768,19359,39472,82626,698,1
953,18,71,2001,6,Male,993 Mountain View Avenue,3378,-11733,14667,29909,42832,664,2
478,54,71,1965,9,Male,9939 Mill Lane,3405,-8407,35710,72807,0,803,3
316,36,69,1983,8,Male,995 Martin Luther King Street,2976,-9538,19554,39871,73726,719,4
1598,82,61,1937,6,Male,996 Valley Drive,3683,-11979,12508,26126,1213,697,5
1125,25,71,1994,8,Male,99791 12th Boulevard,3051,-9767,31839,64917,102747,689,4
385,79,65,1941,2,Male,9983 Park Drive,3223,-8086,21679,30434,23883,740,7
1605,39,67,1980,5,Male,9995 Pine Avenue,395,-8437,19293,39336,43747,690,3
